id,tweet,username,sentiment
1.48E+18,Jambul ibunegara dan ramen terenak di Jogja (versi gw) @ikkoushajogja Thanks suami @gringsing_tri_w mau nemenin terus. #kulinerjogja #jogjakarta @ Hartono Mall Yogyakarta https://t.co/oTKXP3XR3p,nezca_,netral
1.48E+18,"Rekomendasi dong, menu kuliner yg menurut kalian enak banget di go/grab food, lokasi jogja. Selain gudeg, selain soto, selain sate, selain naspad, selain fast food chain seperti McD, sbux, dkk.",memethmeong,positif
1.48E+18,Lagi pengen kuliner ke Jogja terus tbtb ada sponsored ads akun jastip segala makanan di Jogja. Yep. Totally normal. Brb.,saltedboba_,netral
1.48E+18,Holiday vibes 🌊🌊🌊 #holiday #jogja #ngadem #weekendvibes #kuliner  https://t.co/iWnjpnQIyF,VaiKojow,netral
1.48E+18,@KuntoAjiW Setelah baca2 ternyata wawasan kuliner jogja saya kurang luas 😂😂,DewaJashin,netral
1.48E+18,Ini Deretan Kuliner Sehat nan Legendaris di Jogja  https://t.co/vsZxIfpfGv #beritajogja #jogja #jogjaistimewa  https://t.co/unMjs18nWp,Harian_Jogja,positif
1.48E+18,"-11fess rekomendasi hidden gems jogja guys. Pariwisata ok, kuliner ok, fancy dinner ok, sama tempat yang ok buat date. Ayo keluarkan semua info kalian😭",UNSfess_,positif
1.48E+18,Mulai aktif aja dah di tweet kalo bisa jadi ladang rezeki... trw ada gak sih info jualan kuliner di jogja..pengen iklan...,DwiSarrovah,positif
1.48E+18,Jelajah Wisata Jogja - Hai guyss!!! Ini dia 5 deretan kuliner hits yang wajib banget kamu cobain selama... -  https://t.co/jJOEm4gJc6  https://t.co/VSrw8LFEUG,idbcpr,positif
1.48E+18,"Setelah tak ingat2, kayake aku tiap ke jogja ga pernah jajan kuliner legend di sana kecuali bakpia itupun karena nemenin ipar yg open jastip. Andalanku mek ra hik, SS, yo mcd.",seblakpdsbgt,netral
1.48E+18,Wisata kuliner Jogja 🤤,sellaprissilia,netral
1.48E+18,"Lupis Mbah Satinem, Kuliner Legendaris di Sudut Kota Jogja  Berada di sekitar 500 meter dari Tugu Jogja ke arah Barat, tepatnya di Jl. Bumijo No.50, Gowongan, Yogyakarta.  Sebelum Mbah Satinem membuka dagangannya, para pembelinya sudah mengantre.  cr :  https://t.co/eNn0WvEwt0  https://t.co/7ZnbkWTuUy",GNFI,positif
1.48E+18,@AdjieSanPutro @KuntoAjiW Inpo kuliner jogja mas,khoirulXanam,netral
1.48E+18,"#SobatVisitingJogja, Jumat (14/1) Mas Menteri Parekraf RI, @sandiuno berkunjung ke Jogja dan Magelang. Disela-sela kunjungan ini, Mas Menteri menyempatkan diri untuk mencicipi kuliner Soto Musthofa.  #SobatVisitingJogja, simak keseruannya 🥰🥳  #visitingjogja  #jogjaistimewa  https://t.co/oCa4mh7c2K",visiting_jogja,netral
1.48E+18,@jenniee_kohl @rewellls Iya bgt. Pokoknya anak² mahasiswa disitu terpuaskan bgt kalau kuliner. Jadi kan Jogja jadinya 😭😭,MochammadIslam,netral
1.48E+18,Bandung(?) Mau kuliner bandung Trus jogja(?),foryou_junho,netral
1.48E+18,@AdjieSanPutro @KuntoAjiW Duta kuliner Jogja @masbiis,afraawd,netral
1.48E+18,"ugm_fess guyss, saranin kuliner murah jogja dongg, yang cocok sama dompet anak kost 🥺",UGM_FESS,positif
1.48E+18,"Minggu ini aku mau ke Jogja. Dari list kuliner @kuntoajiw ini, yang wajib dicoba apa? 🤔  https://t.co/Tq2JHXiWCQ",AdjieSanPutro,netral
1.48E+18,"Jogja adalah benchmark kota yang menyandang beberapa gelar sekaligus: kota budaya, pelajar, wisata, budaya, kuliner, dan geng GTA.",vampirnyanakal,negatif
1.48E+18,Happy Sunday to begin the day🍦  #foodies #JOGJA #jogjafood #kulinerjogja  https://t.co/SNGdJ6NumN,Khaima2828,positif
1.48E+18,Lowongan kerja karyawan kuliner malam Jogja https://t.co/w0mRy2h42o,sbyjob,positif
1.48E+18,Lowongan Kerja Pegawai Outlet Minuman Kuliner Lor Tugu Jogja https://t.co/zxhq0CcdlP,sbyjob,positif
1.48E+18,"Jog tmnku baru dtg ke jogja, kira2 kuliner yg menarik di jogja apa ya untuk didatengin",jogjamnfs,positif
1.48E+18,Ingkung mbah Kentol. Kuliner jogja yang sebaiknya dicoba. Awas jangan salah sebut!!!   https://t.co/SHJZYXgoOp,wakhidsantoso,negatif
1.48E+18,Spot Kuliner View Sungai di Cembing Dayu Resto #jogja #jogjakarta #jogjaistimewa #wonderfuljogja https://t.co/IVJcEmP6S4,jogjaajaupdate,netral
1.48E+18,@asetkabupaten jogja wisata kuliner banyak,Ahikikiki,positif
1.48E+18,"Bakal masuk ke list kuliner aku juga buat ke jogja, tpi gatau kapan perginyaa, sad 😭",yaelaaahlu,netral
1.48E+18,udah ga di jogja bukan berarti unfollow ig kuliner jogja 🙂,boc0ralus,netral
1.48E+18,-rek rekomendasi tempat dan kuliner nang jogja dong! suwunn,sbyfess,netral
1.48E+18,"@ezash Di jogja, first destination nya prambanan lanjut ke malioboro kuliner malam, makan ayam penyet (jauh² ke jogja makan nya ttp ayam penyet😅) Besok pagi nya makan di mekdi jombor order Panas special spicy, doi malah langsung mules soalnya gak suka pedes wkwkwk",everyonewuw,positif
1.48E+18,"Betah banget di sukoharjo, bisa ke mana2 ke jogja, tawamangu, pantai selatan, wisata kuliner. Terus mau balik ke depok penuh dengan kemacetan, mau kemana2 mager banget pasti macet, mager banget hadehhh. Apa awal februari baru balik yaa",fauzannyusuf,positif
1.48E+18,@detikcom Ke jogja pp 1.3.. uwaw. Tp ga cocok ama kuliner jogja. Hahaha..,setanping,positif
1.48E+18,@kka_zuha HAHAHAHAHAAHA DI JOGJA BANYAK SIH KULINER TP GUE MALES ORGNYA😔👎,carmyndei,positif
1.48E+18,"Akhir bulan kemarin beringas kuliner di jogja semua di sikat, alhasil di awal bulan kolesterol dan ldl melambung tinggi dari yg sudah tinggi.",bimandaldo,negatif
1.48E+18,"9. Andai harry poter ga selamat waktu itu 10. Jeruk kenapa kecut 11. Cicak tidur dimana 12. Kuliner enak jakarta 13. Kaki ku eror, cari t4 terapi 14. Kenapa merapi di utara jogja 15. Indomi vs indomi",cha_junijunior,positif
1.48E+18,@AlvChrist Warga jogja cuma jadi penonton pertarungan bisnis hotel dan kuliner.,andrianus_pandu,negatif
1.48E+18,Yang di jogja saran kuliner jogja yang didaerah hotel santoria dong.,hrvjkll,netral
1.48E+18,@jogjamnfs Mutualan sama cewek yg mau ke Jogja boleh ga? Pengen nanya-nanya soal kuliner di jogja.,hrvjkll,netral
1.48E+18,"#RaboSoto menikmati soto betawi, dengan rasa kuah kental yang khas betawi, isinya ada kentang tomat dan daging sapi dengan sedikit tambahan kikil, dikasih sedikit perasan jeruk sambal mantap banget sih  #KulinerJogja #JogjaFood  https://t.co/5BWdVTlqgB",Tatam_Fadholi,positif
1.48E+18,"Selamat pagi #SobatVisitingJogja Menikmati keindahan #Nglanggeran sekaligus kuliner uniknya🥰 Lokasi ini sangat nyaman, karena dikonsep tempat makan sekaligus lokasi nongkrong dengan view yg memanjakan mata, makanan yg disajikan merupakan makanan khas khususnya di Gunungkidul🤤 https://t.co/FVPWlw1bPp",visiting_jogja,positif
1.48E+18,Baru saja mengirim foto @ Taman Kuliner Condongcatur https://t.co/Hsj2Boo2zQ,haohao_jogja,netral
1.48E+18,Ada foodcourt cukup besar di deretan mess Kodim/gudang kantor pos. Mirip seperti Taman Kuliner atau Terminal Concat di Jogja.,soklatndlewer,positif
1.48E+18,"Jog! Ak besok meh ke Jogja, rekomendasi kuliner buat makan siang boleh? Suwun ya",jogjamf,positif
1.48E+18,"@detikcom Kemarin kuliner, sekarang parkir ttg masalah harga, kalo ini benar ya ditertibkan pemda jogja.",Mbahe26486819,positif
1.48E+18,"@merapi_uncover Semoga aja Jogja khususnya Malioboro segera berbenah soal itu. Pak gubernur dan atau yang berwenang Monggo disikapi dengan sebaik-baiknya. Dulu sering kena tembak soal harga kuliner, sekarang muncul masalah parkir. Semoga dan semoga para tamu wisatawan tidak sungkan ke jogja",wawansk2020,positif
1.48E+18,"ntar mau buat ini beberapa tmpt yg udah aku kunjungi, trus next time mau buat versi tmpt kuliner yg aku suka d jogja  https://t.co/JgwLAFLO8y",blssdmen,positif
1.48E+18,5 Rekomendasi Kuliner Hidden Gems Jogja Ini Wajib Dicoba! https://t.co/H2Oh8l3GBy,BuzzTrend_id,netral
1.48E+18,"Original thread by @ellyaqulTadi dikasih list tempat #kuliner di Jogja, aku bagi aja nih biar ada ide, ga jawab terserah kalo lagi liburan di Jogja terus ditanya mau makan apa. Kalo ada yg belum masuk list tambahin aja ya. -Thread kuliner https://t.co/muiIRKdkh7 #travelling",BotKumpulan,positif
1.48E+18,"@adoughreball @WinnerLawyer Bener banget mba, untuk ke kota Jogja dan ke kota Solo udah 2 taun ini lebih milih ke Solo, karena ada satu alasan bukan tentang wisata kotanya, melainkan kuliner Solo kelebet murah hehhe",caturagustiawa2,positif
1.48E+18,"Sekian lama disini, pdhal rasanya dulu cocok2 aja kuliner manis, tyt kuliner jawa timur jauh lebih cocok dilidah dibanding kuliner jogja",mrs_fivit,netral
1.48E+18,"ugm_fess kuliner jogja yang pedes maksimal kecuali gacoan. Iblis lvl 8 udah biasa. Aku pecinta pedes banget² soalnya, jd bukan sombong hehe",UGM_FESS,negatif
1.48E+18,"@atheiaorithia Daerah selatan jogja (Kulon Progo) itu ada kebun teh bagus buat foto-foto. Kalo daerah Bantul ada wisata pohon Pinus nanti bisa mampir ke taman kuliner imogiri. Daerah Banguntapan ada Puncak sosok itu bagus banget view nya, cuma jalan ke puncak agak susah soalnya sempit sama naik",Ohvivi___,positif
1.48E+18,"@Foniks7 Hahaha-- aku tinggal di Jogja, tp juga gak tahu tempat spot jalan2 turis dan kuliner 🤣🤭 ikut mantau aja www",_birulangit,positif
1.48E+18,Kuliner jogja yg enak apa ya,babiguling78,positif
1.48E+18,@anggariska_ kirain jd pengen kuliner jogja,helmilicious,netral
1.48E+18,"@javafoodie_ Pdhal dulu kalo denger jogja, bisa kuliner murah angkringan 🙃",rizkyprakarsa,positif
1.48E+18,"Witing trisno jalaran seko kuliner.  #SobatVisitingJogja, pengen bisa jatuh cinta sama Bantul? Cobain sensasi salah satu legenda kuliner, yakni Mangut Lele Mbah Marto yang berlokasi di selatan Kampus ISI, Jl Parangtritis Sewon Bantul.  https://t.co/R2ntyTJL6w",visiting_jogja,positif
1.48E+18,nge list beberapa tempat kuliner jogja ke kakran ketauan banget klo aku tukang makan heuheuheu,greenncarnation,positif
1.48E+18,"@convomfs Yg pernah liburan ke jogja, kuliner favorit kalian apa?",pawmeong,positif
1.48E+18,Kuliner jogja yg recom apaan yaak,matchascoop,netral
1.48E+18,"@sdenta nek gitu carane besok bisa jadi ada orang luar jogja bikin jangan gori terus diarani ""gudeg kuah gurih"" nder. wah raiso diterima nek ngene iki carane. merusak warisan otentik kuliner nagari ngayogyakarta hadiningrat.",kolordbretwet,positif
1.48E+18,Wishkul kuliner jogja tp italy  https://t.co/r2Q3vJSQYE,disklausur,netral
1.48E+18,"@Dandhy_Laksono Kalau besok ngelewati Jogja, mampir daerah Kadipiro mas.. nanti kutraktir kuliner khas dan sedikit kusisipi bekal utk membeli bensin 😁",MB_Symphonie,positif
1.48E+18,"-rek rekom kuliner jogja dong, insyaallah buldep aku ke jogja. TIA",sbyfess,netral
1.48E+18,"Ayo, coba pizza terbaik di Jogja! 😋 Mulai Rp 43k++ doank! 🤑  Our wood fired pizza oven is hot and ready for you from 3pm onwards everyday!  #EasyGardenResto #kulinerjogja #jogjafood #jogjaculinary #jogjakuliner #jogjafoodhunter #makandijogja #makanjo…  https://t.co/2IalsiVgUE  https://t.co/bagTIGB3Np",EasyGardenResto,positif
1.48E+18,Hasil wishkul kuliner jogja https://t.co/HVtSxdWdZd,disklausur,netral
1.48E+18,Akhirnya bisa main ke sinii. Ayam bakar bbq mak nyusss. Nyaamm. #KulinerJogja #Kafebasabasi https://t.co/VEW9dn4Yal,araness,positif
1.48E+18,Yang sedang berburu kuliner jogja,wakhidsantoso,netral
1.48E+18,Rujak Eskrim 🍧 #kulinerjogja #jogjafood  https://t.co/JTDPQwsmfq,bocorr_alush,netral
1.48E+18,Selamat pagi #SobatVisitingJogja!!! Duuuuh nikmat soto mana yang kalian dustakan?🤤👉👈 📍Soto Musthofa ⏰ 06.30-16.30 #visitingjogjakulineran #sotomusthofa #kulinerjogja #sotojogja #sandiagauno https://t.co/dqglXUzwhq,visiting_jogja,positif
1.49E+18,@mazzini_gsp Klithih merajalela Parkir mahal Kuliner mahal Kalo gak diunggah gak bakal diTL. Bersyukurlah banyak yg sayang sama jogja..,RetnoWu37755530,negatif
1.49E+18,jog! kuliner jam semene ki area jogja kota apa ya? bingunggg,jogjamf,netral
1.49E+18,@PointBroo Kuliner malam..angkringan joglo..jogja solo..👍  https://t.co/kEFGc0nInt,keplak_n,netral
1.49E+18,"@thisisshaki krna ini relate bgt sama aku yg bahkan masih blm bisa utk 'berhenti' mikirin hal detail ttg dia. Part ini juga relate sama lagunya tentang dirimu-raisa, coba dengerin deh ka. Plusss, di au ini bnyk info kuliner Jogja, jd pengin nyobain kalo ada kesempatan kesana💗💗",piaberryie,positif
1.49E+18,"Kuliner Malam Jogja, Gultik Bang Jago  https://t.co/t3xExxzByu",RizaMillati,positif
1.49E+18,"Banyak juga sajian kuliner khas yang tentu saja patut kita cobain. Owiya #SobatVisitingJogja , jangan lupa buat nyobain croissant nya yah🤤 juarak🥇",visiting_jogja,netral
1.49E+18,"Bon Appetit🥰 Halloooo #SobatVisitingJogja! Udah rolasan belum nih? Mimin rolasannya ke Eropa-eropaan dulu yaaa biar kayak Emily in Paris🥰✨ Yup, Petit Boulangerie and Bistro menawarkan aneka jenis kuliner western khas Prancis dengan banyak varian kue dan bakery nya. https://t.co/MUKVjM5QEO",visiting_jogja,positif
1.49E+18,Jangan lupa minum dawet ireng kalo pas ke #jogja #kulinerjogja #sleman https://t.co/T6LTkusaNn,andrelagiapa,negatif
1.49E+18,yang ke jogja harus coba ini #kulinerjogja #kuliner #jogja https://t.co/3iXnGh6gpy,fakta_unik88,netral
1.49E+18,"Di sini sedia ayam sama menthok juga ya gengs😁👍 📍Warung Makan Bebek Goreng Pak Wid Jl Samas, Srigading, Sanden, Bantul ⏰ 10.00 #visitingjogjakulineran #bebekgorengpakwid #kulinerjogja #bebekgorengpakwidbantul",visiting_jogja,positif
1.49E+18,KULINER JOGJA : Mencicipi Racikan Jamu Ginggang Langsung dari Dapurnya https://t.co/pHeZvOmIVF via @tribunjogja,tribunjogja,netral
1.49E+18,@KuntoAjiW @AdjieSanPutro Olive chicken kuliner khas jogja 🙏,permanaindra_ip,netral
1.49E+18,"Jog insyaallah jika diberi kelancaran aku bakal menimba ilmu di jogja tapi setahun doang mulai maret depan. Kasi tau dong hidden gemnya di jogja ada apa aja (wisata, kuliner dll). Pingin cobaiiiin 😅",jogjamnfs,positif
1.49E+18,"@tubirfess kalo kemaren aku edisi healing pergi ke jogja sama temen, sebelum berangkat ngelist dulu mau kemana sama mau kuliner apa. terus usahain sewa motor yang murah biar enak jalan2 nya sama pilih hotel yang di tengah kota biar deket kemana2",chowoocolatae,positif
1.49E+18,mengetahui harga dan kuliner jogja jd ingin menjadi anak ugm,saltedmachiato,netral
1.49E+18,"@Junoari Ponakan zaman now ini gak pengen kayak nyoba ke Jogja chicken, ato Olive chicken ato angkringan gejayan, atau wisata kuliner concat gt ya Hyung?",drh_arga,netral
1.49E+18,Lowongan Kerja Tenaga untuk Bidang Kuliner di Jogja  https://t.co/zCHW20eHr9,sbyjob,positif
1.49E+18,Pengen ke Jogja buat wisata kuliner mieayam. 🤤,kopiyosh,netral
1.49E+18,"Cheapest food near my jogja home! For IDR 5000 (EUR 0,30) you can have rice, 2 kinds of vegetables and tempe goreng. #makananmurah #murahdanenak #jogjakarta #kulinerjogja #kulinerindonesia #indonesiacuisine #anakrantau  https://t.co/7EneNfuNlx",eastindotours,netral
1.49E+18,@jogjamakanterus @merapi_uncover @persotoan_jogja @sotomadangmulih @InfoSotoYK_ @soto_ind @infojogja @KulinerJogja Kayakny bisa jg min.. segitu aja udah pedes pdhl wkwk,ulfayulfi,positif
1.49E+18,@jogjamakanterus @merapi_uncover @persotoan_jogja @sotomadangmulih @InfoSotoYK_ @soto_ind @infojogja @KulinerJogja Bisa request soto yg ga pedes juga ke bapaknya kan Min hehehe 😉,ulfayulfi,positif
1.49E+18,@Ihtasyasaja Mirip bgt sama ayah ibu ku wkwkwkk kalo di jogja wisata kuliner haha,atasnamaNia,netral
1.49E+18,@Pak_Sarmintul Mantap.. Apakah akan menjadi salah satu destinasi wisata kuliner di jogja?  Aamiin..,istiraahat,negatif
1.49E+18,"Salah satu wishlist gua tahun ini adalah wisata kuliner di jogja supaya gw bisa nemuin hidden gem versi w sendiri. Sooo jika nanti w punya pacar tersu doi nanya ""mau makan apa? /mau makan dimana?""---",cutiejjunnie,positif
1.49E+18,"@cambur27jog @AdityaPhino itu dia masalah terbesarnya jogja. uangnya bukan dari daerahnya sendiri  kuliner duitnya dari mahasiswa yang kebanyakan pendatang, properti juga bukan duit yang dihasilkan dari jogja sendiri. jadi bingung juga",icedcaffemisto,negatif
1.49E+18,"kuliner pertama yg dibeli pas sampe jogja, cokles✔️ ayam geprek pak wage✔️ sekian terima kasih so happy✨💚 tidak lupa dijemput dan ditemani warga lokal @gnnadelphia 😸",n0trespondingg,netral
1.49E+18,"Warung Makan Sari Andhini Jl. Kaliurang Km. 10, Sleman.   #KulinerJogja #Jogja #Sleman  https://t.co/y2Km4iJ4HX",sunmorugm_yk,positif
1.49E+18,Baru saja mengirim foto @ Taman Kuliner Condongcatur https://t.co/acnDtJHbDT,haohao_jogja,netral
1.49E+18,Jog Pengen Buka usaha kuliner Kaki lima daerah Jogja Kira² yang lagi Hits Apa ya ??,jogjamnfs,positif
1.49E+18,"@TabraklariNih @GeronimoFM nyari kuliner khas Jogja aja, nasi kucing nih  https://t.co/PsO6NVr9bh",IndraMenus,netral
1.49E+18,"@FOODFESS2 Gudeg yg rasanya manis banget 😭🙏🏻 gak masuk di lidah gue, sorry to say, tanpa harus mengurangi rasa hormat gue ke pecinta kuliner khas jogja ini",pandajavva,positif
1.49E+18,"Jog bulan depan ortu sama keluarga mau ke Jogja, saran dong kuliner yg wajib didatengin",jogjamnfs,netral
1.49E+18,18oot guys rekomend kuliner murah di jogja dong guys,18fesss,positif
1.49E+18,"Pas di jogja, bingung mau kuliner apa ya",ginacintiya,negatif
1.49E+18,Guis rekomend kuliner jogja yang murah murah dong,FOOD_FESS,positif
1.49E+18,Rekomen tmpt ngopi sama kuliner di jogja dong yg sedep,rizkyaiep,netral
1.49E+18,Rekomen tmpt ngopi sama kuliner yg sedep dong di jogja,rizkyaiep,netral
1.49E+18,"#RaboSoto Nemu tempat yang syahdu buat sarapan soto di Jogja utara, tersedia soto sokaraja, soto betawi, soto kuah bening, empal gentong dan ada banyak lagi, rasanya enak dengan harga yang sangat murah, bonus view yang sangat menarik Lokasi: Soto 2  #KulinerJogja #JogjaFood  https://t.co/YRaRXkEGF7",Tatam_Fadholi,positif
1.49E+18,"Hai foodgram @gerobakcemilan_ , gimana kabarnya? masih semangat 45 dong 🤭 Yuk, kita belajar hidup sehat dimulai dari sekarang 😉 #corah #kulinerjogja #jajansquad https://t.co/hdQBiddaUV",gerobakcemilan,positif
1.49E+18,Promo #gofood Snows Shaved Ice &amp; Eatery minggu ini . Dont miss it ya 🐰 #gofoodpromo #gofoodinaja #yogyakarta #kulinerjogja https://t.co/o89hxQWrnF,liezza89,netral
1.49E+18,Baru saja mengirim foto @ Taman Kuliner Condongcatur https://t.co/OVAlTgVzAA,haohao_jogja,netral
1.49E+18,"Restoran Kyochon di Indonesia, Ayam Goreng a la Korea #Kuliner | https://t.co/pKX2gwtSwn | https://t.co/zFU2SxMSX7",_Jogja_,netral
1.49E+18,Ini Tempat Kuliner Jogja Terbaik Wajib Coba - https://t.co/8cMknR4xxy https://t.co/cu6xw7p3jq,idbcpr,positif
1.49E+18,Fess rekomen kuliner yang enak di jogja dong mumpung lgi disini pengen kulineran wkwk,FOODFESS2,positif
1.49E+18,"@ceucepin Kamu di sana byk temen ya bep jd ga kesepian. Padahal aku udh ngehayal momotoran smbl wisata kuliner di jogja bep. Tp yg penting km lekas sehat panjang umur peace, love, and g4uL.",pradiniviciana,positif
1.49E+18,Kuliner pas di Jogja: 1. Kupat tahu 2. Gudeg 3. Mie gacoan 4. Es buah dan bakso PK 5. Cilok gajahan 6. Fore 7. Olive 8. Mie ayam goreng penthung  Apa lagi ya? Hahah,ginacintiya,positif
1.49E+18,#InspirasiBisnis #ProfilBisnis Salah satu UMKM Unggulan Jogja di bidang kuliner. Mari dukung usaha lokal...! 😊 Abon Daun Emas Inovasi Perempuan Untuk Gizi Keluarga Info selanjutnya silakan kunjungi https://t.co/VhS6KWkAWC https://t.co/66rp5odHpI,kota_jogja,positif
1.49E+18,"Temenku koyone wes tau kuliner sak antero jogja, kabeh kabeh ngerti :')",ykpragustin,netral
1.49E+18,Saatnya mencoba kuliner khas jogja Olive Fried Chicken,fachrezadp,netral
1.49E+18,Kuliner malam terbaik di Jogja😍😍😍  https://t.co/SGH7gEleqy,keluyuranaja,positif
1.49E+18,"Angkringan di Jogja memang banyak, tetapi yang unik hanya ada beberapa ini. Cek deh! #kulinerjogja https://t.co/iQKpnRaaKN",jpnncom,netral
1.49E+18,#JumatBaik ada #KabarBaik nih buat para ayam petelur dan sahabat satwa semua. Satu lagi usaha kuliner di Jogja PEDULI akan KESEJAHTERAAN HEWAN!🥰🐔#BebasKandangBaterai https://t.co/gdrETctkE5,AnimalFriendsYK,positif
